mol_id,smiles
gdb_863,Cc1ccc([nH]1)N
gdb_864,Cc1ccc(o1)N
gdb_865,Cc1ccc([nH]1)O
gdb_866,Cc1cnc(o1)C
gdb_867,Cc1cnc(o1)N
gdb_868,Cc1cnc([nH]1)O
gdb_869,Cc1cnc(o1)O
gdb_870,Cc1ncc(o1)N
gdb_871,Cc1[nH]c(cn1)O
gdb_872,c1cc([nH]c1N)N
gdb_873,c1cc(oc1N)N
gdb_874,c1cc([nH]c1N)O
gdb_875,c1cc(oc1N)O
gdb_876,c1c(oc(n1)N)N
gdb_877,c1c([nH]c(n1)O)N
gdb_878,c1c(oc(n1)O)N
gdb_879,c1cc([nH]c1O)O
gdb_880,c1c([nH]c(n1)O)O
gdb_881,CC1=CNC(=N)O1
gdb_882,Cc1c[nH]c(=O)[nH]1
gdb_883,Cc1c[nH]c(=O)o1
gdb_884,CC1=COC(=N)N1
gdb_885,CC1=COC(=N)O1
gdb_886,Cc1coc(=O)[nH]1
gdb_887,Cc1coc(=O)o1
gdb_888,NC1=CNC(=N)O1
gdb_889,c1c([nH]c(=O)[nH]1)N
gdb_890,c1c(oc(=O)[nH]1)N
gdb_891,NC1=COC(=N)O1
gdb_892,c1c([nH]c(=O)o1)N
gdb_893,c1c(oc(=O)o1)N
gdb_894,OC1=CNC(=N)O1
gdb_895,c1c([nH]c(=O)[nH]1)O
gdb_896,c1c(oc(=O)[nH]1)O
gdb_897,OC1=COC(=N)N1
gdb_898,OC1=COC(=N)O1
gdb_899,c1c(oc(=O)o1)O
gdb_900,Cc1ccn(c1)C
gdb_901,Cn1ccc(c1)N
gdb_902,Cn1ccc(c1)O
gdb_903,Cc1cn(cn1)C
gdb_904,Cn1cc(nc1)N
gdb_905,Cn1cc(nc1)O
gdb_906,N=C1C=COC=N1
gdb_907,N=C1N=CNC=N1
gdb_908,N=C1N=COC=N1
gdb_909,c1c[nH]ccc1=O
gdb_910,c1c[nH]cnc1=O
gdb_911,c1coccc1=O
gdb_912,c1cocnc1=O
gdb_913,c1nc(=O)nco1
gdb_914,N=C1NC=NC=N1
gdb_915,N=C1OC=CC=C1
gdb_916,N=C1OC=CC=N1
gdb_917,N=C1OC=CN=C1
gdb_918,N=C1OC=NC=C1
gdb_919,N=C1OC=NC=N1
gdb_920,c1cc[nH]c(=O)c1
gdb_921,c1c[nH]c(=O)nc1
gdb_922,c1cncc(=O)[nH]1
gdb_923,c1cnc[nH]c1=O
gdb_924,c1[nH]c(=O)ncn1
gdb_925,c1ccoc(=O)c1
gdb_926,c1cnc(=O)oc1
gdb_927,c1coc(=O)cn1
gdb_928,c1cncoc1=O
gdb_929,c1ncoc(=O)n1
gdb_930,Cc1ccccc1
gdb_931,Cc1ccncc1
gdb_932,Cc1cccnc1
gdb_933,Cc1cnccn1
gdb_934,Cc1cncnc1
gdb_935,Cc1ccccn1
gdb_936,Cc1ncccn1
gdb_937,Cc1cnccn1
gdb_938,Cc1ccncn1
gdb_939,Cc1ncncn1
gdb_940,c1ccc(cc1)N
gdb_941,c1cc(cnc1)N
gdb_942,c1cnc(cn1)N
gdb_943,c1c(cncn1)N
gdb_944,c1ccnc(c1)N
gdb_945,c1cnc(nc1)N
gdb_946,c1cnc(cn1)N
gdb_947,c1cncnc1N
gdb_948,c1ncnc(n1)N
gdb_949,c1ccc(cc1)O
gdb_950,c1cnccc1O
gdb_951,c1cc(cnc1)O
gdb_952,c1cnc(cn1)O
gdb_953,c1c(cncn1)O
gdb_954,c1ccnc(c1)O
gdb_955,c1cnc(nc1)O
gdb_956,c1cnc(cn1)O
gdb_957,c1cncnc1O
gdb_958,c1ncnc(n1)O
gdb_959,Cc1cc[nH]c1C
gdb_960,Cc1ccoc1C
gdb_961,Cc1c(nc[nH]1)C
gdb_962,Cc1c(ocn1)C
gdb_963,Cc1c(cc[nH]1)N
gdb_964,Cc1c(cco1)N
gdb_965,Cc1c(nco1)N
gdb_966,Cc1cc[nH]c1N
gdb_967,Cc1ccoc1N
gdb_968,Cc1c(ocn1)N
gdb_969,Cc1c(cc[nH]1)O
gdb_970,Cc1c(cco1)O
gdb_971,Cc1c(nc[nH]1)O
gdb_972,Cc1c(nco1)O
gdb_973,Cc1cc[nH]c1O
gdb_974,Cc1c([nH]cn1)O
gdb_975,c1coc(c1N)N
gdb_976,c1nc(c(o1)N)N
gdb_977,c1c[nH]c(c1O)N
gdb_978,c1coc(c1O)N
gdb_979,c1[nH]c(c(n1)O)N
gdb_980,c1nc(c(o1)N)O
gdb_981,c1c[nH]c(c1N)O
gdb_982,c1[nH]c(c(n1)N)O
gdb_983,c1coc(c1N)O
gdb_984,c1c[nH]c(c1O)O
gdb_985,c1[nH]c(c(n1)O)O
gdb_986,Cc1c[nH]cc1C
gdb_987,Cc1c[nH]cc1N
gdb_988,Cc1c[nH]cc1O
gdb_989,Cc1cocc1C
gdb_990,Cc1cocc1N
gdb_991,c1c(c(c[nH]1)N)N
gdb_992,c1c(c(c[nH]1)O)N
gdb_993,c1c(c(co1)N)N
gdb_994,c1c(c(c[nH]1)O)O
gdb_995,Cc1cccn1C
gdb_996,Cn1cccc1N
gdb_997,Cn1cccc1O
gdb_998,Cc1nccn1C
gdb_999,Cn1ccnc1O
gdb_1000,Cc1cncn1C
gdb_1001,Cn1cncc1O
gdb_1002,Cn1cc[nH]c1=O
gdb_1003,CN1C=COC1=N
gdb_1004,Cn1ccoc1=O
gdb_1005,C#Cc1ccc[nH]1
gdb_1006,C#Cc1ccco1
gdb_1007,C#Cc1cnc[nH]1
gdb_1008,C#Cc1cnco1
gdb_1009,C#Cc1[nH]ccn1
gdb_1010,C#Cc1ncco1
gdb_1011,c1cc([nH]c1)C#N
gdb_1012,c1cc(oc1)C#N
gdb_1013,c1c([nH]cn1)C#N
gdb_1014,c1c(ocn1)C#N
gdb_1015,c1cnc([nH]1)C#N
gdb_1016,c1coc(n1)C#N
gdb_1017,C#Cc1cc[nH]c1
gdb_1018,C#Cc1c[nH]cn1
gdb_1019,C#Cc1ccoc1
gdb_1020,C#Cc1cocn1
gdb_1021,c1c[nH]cc1C#N
gdb_1022,c1c(nc[nH]1)C#N
gdb_1023,c1cocc1C#N
gdb_1024,c1c(nco1)C#N
gdb_1025,c1cc([nH]c1)C=O
gdb_1026,c1cc(oc1)C=O
gdb_1027,c1c([nH]cn1)C=O
gdb_1028,c1c(ocn1)C=O
gdb_1029,c1cnc([nH]1)C=O
gdb_1030,c1coc(n1)C=O
gdb_1031,c1c[nH]cc1C=O
gdb_1032,c1c(nc[nH]1)C=O
gdb_1033,c1cocc1C=O
gdb_1034,c1c(nco1)C=O
gdb_1035,c1ccn(c1)C=O
gdb_1036,c1cn(cn1)C=O
gdb_1037,CN=c1[nH]cco1
gdb_1038,CN=c1occo1
gdb_1039,CCc1ccc[nH]1
gdb_1040,CCc1ccco1
gdb_1041,CCc1cnco1
gdb_1042,CCc1[nH]ccn1
gdb_1043,CCc1ncco1
gdb_1044,CNc1ccc[nH]1
gdb_1045,CNc1ccco1
gdb_1046,CNc1cnco1
gdb_1047,CNc1ncco1
gdb_1048,COc1ccc[nH]1
gdb_1049,COc1ccco1
gdb_1050,COc1cnc[nH]1
gdb_1051,COc1cnco1
gdb_1052,COc1[nH]ccn1
gdb_1053,COc1ncco1
gdb_1054,c1coc(n1)CN
gdb_1055,c1cc([nH]c1)CO
gdb_1056,c1cc(oc1)CO
gdb_1057,c1c([nH]cn1)CO
gdb_1058,c1c(ocn1)CO
gdb_1059,c1cnc([nH]1)CO
gdb_1060,c1coc(n1)CO
gdb_1061,CCc1cc[nH]c1
gdb_1062,CCc1c[nH]cn1
gdb_1063,CCc1ccoc1
gdb_1064,CCc1cocn1
gdb_1065,CNc1cc[nH]c1
gdb_1066,CNc1c[nH]cn1
gdb_1067,CNc1ccoc1
gdb_1068,CNc1cocn1
gdb_1069,COc1cc[nH]c1
gdb_1070,COc1c[nH]cn1
gdb_1071,COc1ccoc1
gdb_1072,COc1cocn1
gdb_1073,c1c[nH]cc1CO
gdb_1074,c1c(nc[nH]1)CO
gdb_1075,c1cocc1CO
gdb_1076,c1c(nco1)CO
gdb_1077,CCn1cccc1
gdb_1078,CCn1ccnc1
gdb_1079,c1cc2n(c1)CC2
gdb_1080,c1c2n(cn1)CC2
gdb_1081,c1cn2c(n1)CC2
gdb_1082,CC#CC(C)(C)C
gdb_1083,CC#CC(C)(C)O
gdb_1084,CC(C)(C)CC#C
gdb_1085,CC(C)(C)CC#N
gdb_1086,CC(C)(CC#C)O
gdb_1087,CC(C)(CC#N)O
gdb_1088,CC(C)(C)CC=O
gdb_1089,CC(C)(C)NC=O
gdb_1090,CC(C)(C)OC=O
gdb_1091,CC(C)(CC=O)O
gdb_1092,CC(C)(C)CCO
gdb_1093,CC(C)(CCO)O
gdb_1094,CCCC(C)(C)C
gdb_1095,CCCC(C)(C)O
gdb_1096,CCOC(C)(C)C
gdb_1097,CC(C)(C)COC
gdb_1098,CC(C)(COC)O
gdb_1099,CC(=O)C(C)(C)C
gdb_1100,CC(=O)C(C)(C)O
gdb_1101,CC(C)(C)C(=O)N
gdb_1102,CC(C)([NH3+])C([O-])=O
gdb_1103,CC(C)(C(=O)N)O
gdb_1104,CC(C)C(C)(C)C
gdb_1105,CC(C)C(C)(C)O
gdb_1106,CC(O)C(C)(C)C
gdb_1107,CC(O)C(C)(C)O
gdb_1108,CC(=N)NC(=O)C
gdb_1109,CC(=N)NC(=O)N
gdb_1110,CC(=N)OC(C)=O
gdb_1111,CC(=N)OC(N)=O
gdb_1112,CC(=O)CC(=O)C
gdb_1113,CC(=O)CC(=O)N
gdb_1114,CC(=O)NC(=O)C
gdb_1115,CC(=O)NC(=N)N
gdb_1116,CC(=O)NC(=O)N
gdb_1117,NC(=[NH2+])CC([O-])=O
gdb_1118,C(C(=O)N)C(=O)N
gdb_1119,C(=O)(N)NC(=O)N
gdb_1120,CC(C)CC(=O)C
gdb_1121,CC(C)CC(=O)N
gdb_1122,CC(C)NC(=O)C
gdb_1123,CC(C)NC(=O)N
gdb_1124,CC(C)OC(=O)C
gdb_1125,CC(C)OC(=O)N
gdb_1126,CC([NH3+])CC([O-])=O
gdb_1127,CC(O)CC(C)=O
gdb_1128,CC(O)CC(N)=O
gdb_1129,C[NH+](C)CC([O-])=O
gdb_1130,CC(C)CC(C)C
gdb_1131,CC(C)CC(C)O
gdb_1132,CC(C)OC(C)C
gdb_1133,CC(O)CC(C)O
gdb_1134,CC1(C)CC(=N)O1
gdb_1135,CC1(CC(=O)C1)C
gdb_1136,CC1(CC(=O)N1)C
gdb_1137,CC1(CC(=O)O1)C
gdb_1138,CC1(CC(=O)C1)O
gdb_1139,CC1(CC(C1)O)C
gdb_1140,CC1(O)CC(O)C1
gdb_1141,CC1CC(C1)(C)C
gdb_1142,CC1CC(C)(C)O1
gdb_1143,CC1CC(C)(O)C1
gdb_1144,CC1(CN(C1)C)O
gdb_1145,CC1(CC1(C)C)C
gdb_1146,CC1(C)CC1(C)O
gdb_1147,CC1(C(O1)(C)C)C
gdb_1148,CC1(O)CC1(C)O
gdb_1149,CC12CC(C)(C1)C2
gdb_1150,CC12CC(C)(C1)O2
gdb_1151,CC12CC(O)(C1)C2
gdb_1152,OC12CC(O)(C1)C2
gdb_1153,CC(C)(C#C)C#C
gdb_1154,CC(C)(C#C)C#N
gdb_1155,CC(C)(C#N)C#N
gdb_1156,CC(N)(C#C)C#N
gdb_1157,CC(C#N)(C#N)N
gdb_1158,CC(C#C)(C#C)O
gdb_1159,CC(O)(C#C)C#N
gdb_1160,CC(C#N)(C#N)O
gdb_1161,CC(C)(C=O)C#C
gdb_1162,CC(C)(C=O)C#N
gdb_1163,CC(O)(C=O)C#C
gdb_1164,CC(O)(C=O)C#N
gdb_1165,CC(C)(C=O)C=O
gdb_1166,CC(C=O)(C=O)O
gdb_1167,CC(C)(CO)C#C
gdb_1168,CC(C)(CO)C#N
gdb_1169,CC(N)(CN)C#N
gdb_1170,CC(N)(CO)C#N
gdb_1171,CC(O)(CN)C#N
gdb_1172,CC(O)(CO)C#C
gdb_1173,CC(O)(CO)C#N
gdb_1174,CCC(C)(C)C#C
gdb_1175,CCC(C)(C)C#N
gdb_1176,CCC(C)(N)C#N
gdb_1177,CCC(C)(O)C#C
gdb_1178,CCC(C)(O)C#N
gdb_1179,CC(C)(C#N)NC
gdb_1180,CC(C)(C#C)OC
gdb_1181,CC(C)(C#N)OC
gdb_1182,CC(C)(CO)C=O
gdb_1183,CC(O)(CO)C=O
gdb_1184,CCC(C)(C)C=O
gdb_1185,CCC(C)(O)C=O
gdb_1186,CC(C)(C=O)OC
gdb_1187,CC(C)(CO)CO
gdb_1188,CC(CO)(CO)O
gdb_1189,CCC(C)(C)CC
gdb_1190,CCC(C)(C)CO
gdb_1191,CCC(C)(C)OC
gdb_1192,CCC(C)(CC)O
gdb_1193,CCC(C)(O)CO
gdb_1194,CC(C)(CO)OC
gdb_1195,CC#CCC(=O)C
gdb_1196,CC#CCC(=O)N
gdb_1197,CC#CCC(C)C
gdb_1198,CC#CCC(C)O
gdb_1199,CC(=O)C#CC#C
gdb_1200,CC(=O)C#CC#N
gdb_1201,C#CC#CC(=O)N
gdb_1202,C(#CC(=O)N)C#N
gdb_1203,CC(=O)C#CC=O
gdb_1204,C(=O)C#CC(=O)N
gdb_1205,CC(=N)OCC#C
gdb_1206,CC(=N)OCC#N
gdb_1207,CC(=O)CCC#C
gdb_1208,CC(=O)CCC#N
gdb_1209,CC(=O)NCC#C
gdb_1210,CC(=O)NCC#N
gdb_1211,CC(=O)OCC#C
gdb_1212,CC(=O)OCC#N
gdb_1213,C#CCCC(=O)N
gdb_1214,C(CC(=O)N)C#N
gdb_1215,C#CCNC(=O)N
gdb_1216,C(C#N)NC(=O)N
gdb_1217,C#CCOC(=O)N
gdb_1218,C(C#N)OC(=O)N
gdb_1219,CC(=N)OCC=O
gdb_1220,CC(=O)CCC=O
gdb_1221,CC(=O)CNC=O
gdb_1222,CC(=O)COC=N
gdb_1223,CC(=O)COC=O
gdb_1224,CC(=O)NCC=O
gdb_1225,CC(=O)OCC=O
gdb_1226,C(CC(=O)N)C=O
gdb_1227,C(C(=O)N)NC=O
gdb_1228,NC(=O)COC=N
gdb_1229,C(C(=O)N)OC=O
gdb_1230,C(C=O)NC(=O)N
gdb_1231,C(C=O)OC(=O)N
gdb_1232,[O-]C(=O)CNC=[NH2+]
gdb_1233,CC(C)C#CC#C
gdb_1234,CC(C)C#CC#N
gdb_1235,CC(O)C#CC#C
gdb_1236,CC(O)C#CC#N
gdb_1237,CC(C)C#CC=O
gdb_1238,CC(O)C#CC=O
gdb_1239,CC(C)CCC#C
gdb_1240,CC(C)CCC#N
gdb_1241,CC(C)NCC#N
gdb_1242,CC(C)OCC#C
gdb_1243,CC(C)OCC#N
gdb_1244,CC(O)CCC#C
gdb_1245,CC(O)CCC#N
gdb_1246,CN(C)CCC#N
gdb_1247,CC(C)CCC=O
gdb_1248,CC(C)CNC=O
gdb_1249,CC(C)COC=O
gdb_1250,CC(C)OCC=O
gdb_1251,CC(O)CCC=O
gdb_1252,CC(O)CNC=O
gdb_1253,CC(O)COC=N
gdb_1254,CC(O)COC=O
gdb_1255,CC(=O)NC=NC
gdb_1256,CN=CNC(=O)N
gdb_1257,CC(=O)OC=NC
gdb_1258,CN=COC(=O)N
gdb_1259,NC=[NH+]CC([O-])=O
gdb_1260,CC(C)OC=NC
gdb_1261,CC(=O)C#CCO
gdb_1262,CCC#CC(=O)C
gdb_1263,CCC#CC(=O)N
gdb_1264,C(C#CC(=O)N)O
gdb_1265,[NH3+]CC#CC([O-])=O
gdb_1266,CC(C)C#CCO
gdb_1267,CC(O)C#CCO
gdb_1268,CCC#CC(C)C
gdb_1269,CCC#CC(C)O
gdb_1270,CC(C)N=COC
gdb_1271,CC(=N)OCCO
gdb_1272,CC(=O)CCCO
gdb_1273,CC(=O)NCCO
gdb_1274,CC(=O)OCCO
gdb_1275,CCCCC(=O)C
gdb_1276,CCCCC(=O)N
gdb_1277,CCCNC(=O)C
gdb_1278,CCCNC(=O)N
gdb_1279,CCCOC(=O)C
gdb_1280,CCCOC(=O)N
gdb_1281,CC[NH2+]CC([O-])=O
gdb_1282,CCOCC(=O)C
gdb_1283,CCOCC(=O)N
gdb_1284,C[NH2+]CCC([O-])=O
gdb_1285,CC(=O)CCOC
gdb_1286,COCCC(=O)N
gdb_1287,C(CC(=O)N)CO
gdb_1288,C(CO)NC(=O)N
gdb_1289,C(COC(=O)N)O
gdb_1290,[NH3+]CCCC([O-])=O
gdb_1291,CC(C)CCCO
gdb_1292,CC(C)OCCO
gdb_1293,CC(O)CCCO
gdb_1294,CCCCC(C)C
gdb_1295,CCCCC(C)O
gdb_1296,CCCOC(C)C
gdb_1297,CCOCC(C)C
gdb_1298,CCOCC(C)O
gdb_1299,CC(C)CCOC
gdb_1300,COCCC(C)O
gdb_1301,CC1(CCC1=O)C
gdb_1302,CC1(CNC1=O)C
gdb_1303,CC1(C)COC1=N
gdb_1304,CC1(COC1=O)C
gdb_1305,CC1(C(=O)CN1)C
gdb_1306,CC1(C(=O)CO1)C
gdb_1307,CC1(N)COC1=O
gdb_1308,CC1(O)CCC1=O
gdb_1309,CC1(O)CNC1=O
gdb_1310,CC1(O)COC1=N
gdb_1311,CC1(O)COC1=O
gdb_1312,CC1(C)CCC1O
gdb_1313,CC1(C)OCC1O
gdb_1314,CC1(O)CCC1O
gdb_1315,CC1CCC1(C)C
gdb_1316,CC1CCC1(C)O
gdb_1317,CC1COC1(C)C
gdb_1318,CC1OCC1(C)C
gdb_1319,CC1OCC1(C)O
gdb_1320,CC1(C)CC1C#C
gdb_1321,CC1(C)CC1C#N
gdb_1322,CC1(C)NC1C#C
gdb_1323,CC1(C)NC1C#N
gdb_1324,CC1(C)OC1C#C
gdb_1325,CC1(C)OC1C#N
gdb_1326,CC1(O)CC1C#C
gdb_1327,CC1(O)CC1C#N
gdb_1328,CC1(C)CC1C=O
gdb_1329,CC1(CN1C=O)C
gdb_1330,CC1(C)NC1C=O
gdb_1331,CC1(C)OC1C=O
gdb_1332,CC1(O)CC1C=O
gdb_1333,CC1(C)CC1CO
gdb_1334,CC1(C)NC1CO
gdb_1335,CC1(C)OC1CO
gdb_1336,CC1(O)CC1CO
gdb_1337,CCC1CC1(C)C
gdb_1338,CCC1CC1(C)O
gdb_1339,CCC1OC1(C)C
gdb_1340,CCN1CC1(C)C
gdb_1341,COC1CC1(C)C
gdb_1342,COC1CC1(C)O
gdb_1343,CC1(CC=CC1)C
gdb_1344,CC1(CN=CO1)C
gdb_1345,CC1(O)CC=CC1
gdb_1346,CC1(CCC=C1)C
gdb_1347,CC1(COC=N1)C
gdb_1348,CC1(C=CCO1)C
gdb_1349,CC1(O)CCC=C1
gdb_1350,CC1(CCCC1)C
gdb_1351,CC1(CCCO1)C
gdb_1352,CC1(CCOC1)C
gdb_1353,CC1(COCO1)C
gdb_1354,CC1(OCCO1)C
gdb_1355,CC1(CCCC1)O
gdb_1356,CC1(O)CCOC1
gdb_1357,CC1(C)C(O)C1O
gdb_1358,CC1(O)C(O)C1O
gdb_1359,CC1C(C)C1(C)C
gdb_1360,CC1C(C)C1(C)O
gdb_1361,CC1C(O)C1(C)C
gdb_1362,CC1C(O)C1(C)O
gdb_1363,CC1N(C)C1(C)C
gdb_1364,C#CCC(=O)C#C
gdb_1365,C#CCC(=O)C#N
gdb_1366,C#CC(=O)CC#N
gdb_1367,C(C#N)C(=O)C#N
gdb_1368,C#CCC(=O)C=O
gdb_1369,C(C#N)C(=O)C=O
gdb_1370,C#CC(=N)NC=O
gdb_1371,N=C(OC=O)C#C
gdb_1372,N=C(OC=O)C#N
gdb_1373,C(=N)NC(=N)C#N
gdb_1374,C#CC(=O)NC=N
gdb_1375,N=COC(=O)C#C
gdb_1376,N=COC(=O)C#N
gdb_1377,C#CC(=O)NC=O
gdb_1378,C(=O)C(=N)NC=O
gdb_1379,N=C(OC=O)C=O
gdb_1380,C(=O)C(=N)NC=N
gdb_1381,C(=O)C(=O)NC=N
gdb_1382,N=COC(=O)C=O
gdb_1383,C(=O)C(=O)NC=O
gdb_1384,CC#CC(=O)C#C
gdb_1385,CC#CC(=O)C#N
gdb_1386,CC#CC(=O)C=O
gdb_1387,CC#CC(C)C#C
gdb_1388,CC#CC(C)C#N
gdb_1389,CC#CC(N)C#N
gdb_1390,CC#CC(O)C#C
gdb_1391,CC#CC(O)C#N
gdb_1392,CC#CC(C)C=O
gdb_1393,CC#CC(O)C=O
gdb_1394,CC(CC#C)C#C
gdb_1395,CC(CC#C)C#N
gdb_1396,CC(CC#N)C#C
gdb_1397,CC(CC#N)C#N
gdb_1398,NC(CC#C)C#N
gdb_1399,NC(CC#N)C#C
gdb_1400,NC(CC#N)C#N
gdb_1401,OC(CC#C)C#C
gdb_1402,OC(CC#C)C#N
gdb_1403,OC(CC#N)C#C
gdb_1404,OC(CC#N)C#N
gdb_1405,CC(CC#C)C=O
gdb_1406,CC(CC#N)C=O
gdb_1407,CN(CC#C)C=O
gdb_1408,CN(CC#N)C=O
gdb_1409,OC(CC#C)C=O
gdb_1410,OC(CC#N)C=O
gdb_1411,CC(CC=O)C#C
gdb_1412,CC(CC=O)C#N
gdb_1413,CC(NC=O)C#C
gdb_1414,CC(NC=O)C#N
gdb_1415,CC(OC=N)C#C
gdb_1416,CC(OC=N)C#N
gdb_1417,CC(OC=O)C#C
gdb_1418,CC(OC=O)C#N
gdb_1419,OC(CC=O)C#C
gdb_1420,OC(CC=O)C#N
gdb_1421,CC(CC=O)C=O
gdb_1422,CC(NC=O)C=O
gdb_1423,CC(OC=N)C=O
gdb_1424,CC(OC=O)C=O
gdb_1425,CN(CC=O)C=O
gdb_1426,OC(CC=O)C=O
gdb_1427,CC(=NC)NC=O
gdb_1428,CC(=NC)OC=O
gdb_1429,CN=C(N)NC=O
gdb_1430,CN=CN(C)C=O
gdb_1431,CC#CC(=O)CO
gdb_1432,CCC(=O)C#CC
gdb_1433,CC#CC(=O)NC
gdb_1434,CC#CC(=O)OC
gdb_1435,CCC(=O)CC#C
gdb_1436,CCC(=O)CC#N
gdb_1437,CNC(=O)CC#C
gdb_1438,CNC(=O)CC#N
gdb_1439,COC(=O)CC#C
gdb_1440,COC(=O)CC#N
gdb_1441,C#CCC(=O)CO
gdb_1442,C(C#N)C(=O)CO
gdb_1443,CCC(=N)NC=O
gdb_1444,CCC(=O)CC=O
gdb_1445,CCC(=O)NC=N
gdb_1446,CCC(=O)NC=O
gdb_1447,CCC(=O)OC=N
gdb_1448,CNC(=O)CC=O
gdb_1449,CNC(=O)NC=N
gdb_1450,CNC(=O)NC=O
gdb_1451,CNC(=O)OC=N
gdb_1452,COC(=N)NC=O
gdb_1453,COC(=O)CC=O
gdb_1454,COC(=O)NC=N
gdb_1455,COC(=O)NC=O
gdb_1456,C(C(=O)NC=O)N
gdb_1457,NCC(=O)OC=N
gdb_1458,C(C(=N)NC=O)O
gdb_1459,C(C=O)C(=O)CO
gdb_1460,C(C(=O)NC=N)O
gdb_1461,C(C(=O)NC=O)O
gdb_1462,OCC(=O)OC=N
gdb_1463,CC#CC(C)CO
gdb_1464,CC#CC(O)CO
gdb_1465,CCC(C)C#CC
gdb_1466,CCC(O)C#CC
gdb_1467,COC(C)C#CC
gdb_1468,CC(CO)CC#C
gdb_1469,CC(CO)CC#N
gdb_1470,CCC(C)CC#C
gdb_1471,CCC(C)CC#N
gdb_1472,CCC(O)CC#C
gdb_1473,CCC(O)CC#N
gdb_1474,CCN(C)CC#N
gdb_1475,COC(C)CC#C
gdb_1476,COC(C)CC#N
gdb_1477,OCC(O)CC#C
gdb_1478,OCC(O)CC#N
gdb_1479,CC(CO)CC=O
gdb_1480,CC(CO)NC=O
gdb_1481,CC(CO)OC=N
gdb_1482,CC(CO)OC=O
gdb_1483,CCC(C)CC=O
gdb_1484,CCC(C)NC=O
gdb_1485,CCC(C)OC=O
gdb_1486,CCC(O)CC=O
gdb_1487,COC(C)CC=O
gdb_1488,OCC(O)CC=O
gdb_1489,CCN=C(C#N)N
gdb_1490,CCN=C(C=O)N
gdb_1491,CCCC(=O)C#C
gdb_1492,CCCC(=O)C#N
gdb_1493,CCNC(=N)C#N
gdb_1494,CCNC(=O)C#C
gdb_1495,CCOC(=N)C#C
gdb_1496,CCOC(=N)C#N
gdb_1497,CCOC(=O)C#C
gdb_1498,CCOC(=O)C#N
gdb_1499,CNCC(=O)C#N
gdb_1500,COCC(=O)C#C
gdb_1501,COCC(=O)C#N
gdb_1502,C#CC(=O)CCO
gdb_1503,C(CO)C(=O)C#N
gdb_1504,CCCC(=O)C=O
gdb_1505,CCNC(=N)C=O
gdb_1506,CCNC(=O)C=O
gdb_1507,CCOC(=N)C=O
gdb_1508,CCOC(=O)C=O
gdb_1509,COCC(=O)C=O
gdb_1510,C(CO)C(=O)C=O
gdb_1511,CCC(=O)CCO
gdb_1512,CCC(=O)COC
gdb_1513,CCCC(=O)CC
gdb_1514,CCCC(=O)CO
gdb_1515,CCCC(=O)NC
gdb_1516,CCCC(=O)OC
gdb_1517,CCC(=O)NCC
gdb_1518,CCNC(=O)CO
gdb_1519,CCNC(=O)NC
gdb_1520,CCNC(=O)OC
gdb_1521,CCOC(=N)CC
gdb_1522,CCOC(=N)CO
gdb_1523,CCOC(=N)OC
gdb_1524,CCC(=O)OCC
gdb_1525,CCOC(=O)CN
gdb_1526,CCOC(=O)CO
gdb_1527,CCOC(=O)NC
gdb_1528,CNC(=O)CCO
gdb_1529,CNC(=O)COC
gdb_1530,CNCC(=O)OC
gdb_1531,COC(=N)CCO
gdb_1532,COC(=O)CCO
gdb_1533,COCC(=N)OC
gdb_1534,COCC(=O)CO
gdb_1535,COCC(=O)OC
gdb_1536,C(CO)C(=O)CO
gdb_1537,CC(CCO)C#C
gdb_1538,CC(CCO)C#N
gdb_1539,CCCC(C)C#C
gdb_1540,CCCC(C)C#N
gdb_1541,CCCC(N)C#N
gdb_1542,CCCC(O)C#C
gdb_1543,CCCC(O)C#N
gdb_1544,CCNC(C)C#N
gdb_1545,CCOC(C)C#C
gdb_1546,CCOC(C)C#N
gdb_1547,CNCC(O)C#N
gdb_1548,COCC(C)C#C
gdb_1549,COCC(C)C#N
gdb_1550,COCC(N)C#N
gdb_1551,COCC(O)C#C
gdb_1552,COCC(O)C#N
gdb_1553,NC(CCO)C#N
gdb_1554,OCCC(O)C#C
gdb_1555,OCCC(O)C#N
gdb_1556,CC(CCO)C=O
gdb_1557,CCCC(C)C=O
gdb_1558,CCCC(O)C=O
gdb_1559,CCCN(C)C=O
gdb_1560,CCOC(C)C=O
gdb_1561,CN(CCO)C=O
gdb_1562,COCC(C)C=O
gdb_1563,COCC(O)C=O
gdb_1564,OCCC(O)C=O
gdb_1565,CC(CO)CCO
gdb_1566,CCC(C)CCO
gdb_1567,CCC(C)COC
gdb_1568,CCC(O)CCO
gdb_1569,CCC(O)COC
gdb_1570,CCCC(C)CC
gdb_1571,CCCC(C)CO
gdb_1572,CCCC(C)OC
gdb_1573,CCCC(O)CC
gdb_1574,CCCC(O)CO
gdb_1575,CCOC(C)CC
gdb_1576,CCOC(C)CO
gdb_1577,COC(C)CCO
gdb_1578,COCC(C)CO
gdb_1579,COCC(C)OC
gdb_1580,COCC(O)CO
gdb_1581,OCCC(O)CO
gdb_1582,CC(=O)C(=O)C#C
gdb_1583,CC(=O)C(=O)C#N
gdb_1584,C#CC(=O)C(=N)N
gdb_1585,C(#N)C(=O)C(=N)N
gdb_1586,C#CC(=O)C(=O)N
gdb_1587,CC(=O)C(=O)C=O
gdb_1588,C(=O)C(=O)C(=N)N
